order_id,order_date,month,weekday,state,sales_channel,product_category,product_name,quantity,unit_price,discount,order_status,seller_name,payment_method,total_salles,Faturamento total no ano
ORD-10662,15/09/2024,setembro,domingo,RS,Aplicativo,Informática,Teclado Mecânico,4,"3334,11",10%,Concluído,Mariana Lima,Pix,"13336,44",
ORD-10663,09/12/2024,dezembro,segunda-feira,GO,Marketplace,Acessórios,Cabo Lightning,2,"4410,44",5%,Concluído,Mariana Lima,Boleto,"8820,88",
ORD-10664,10/08/2024,agosto,sábado,PR,Aplicativo,Acessórios,Suporte Celular,1,"3152,45",5%,Cancelado,Carlos Souza,Cartão Crédito,"3152,45",
ORD-10665,02/06/2024,junho,domingo,RS,Aplicativo,Fotografia,Tripé Fotográfico,4,"1627,33",0%,Devolvido,Mariana Lima,Boleto,"6509,32",
ORD-10666,17/12/2024,dezembro,terça-feira,MG,Marketplace,Celulares,Samsung Galaxy S22,2,"2059,04",0%,Concluído,Carlos Souza,Boleto,"4118,08",
ORD-10667,13/10/2024,outubro,domingo,RS,Marketplace,Tablets,Galaxy Tab S8,4,"3252,26",0%,Devolvido,Carlos Souza,Pix,"13009,04",
ORD-10668,03/12/2024,dezembro,terça-feira,GO,E-commerce,Áudio,Caixa de Som JBL,2,"3239,25",0%,Concluído,Ana Silva,Boleto,"6478,5",
ORD-10669,02/02/2024,fevereiro,sexta-feira,SC,Não Informado,Acessórios,Cabo Lightning,3,"3374,78",0%,Cancelado,Carlos Souza,Pix,"10124,34",
ORD-10670,13/09/2024,setembro,sexta-feira,GO,E-commerce,Acessórios,Suporte Celular,5,"3337,87",10%,Cancelado,Não Informado,Pix,"16689,35",
ORD-10671,26/10/2024,outubro,sábado,SC,Marketplace,Áudio,Caixa de Som JBL,4,"4038,92",5%,Cancelado,Ana Silva,Cartão Crédito,"16155,68",
ORD-10672,13/08/2024,agosto,terça-feira,GO,Televendas,Celulares,Samsung Galaxy S22,3,"4321,35",0%,Devolvido,Ana Silva,Boleto,"12964,05",
ORD-10673,31/08/2024,agosto,sábado,PR,Aplicativo,Acessórios,Cabo Lightning,2,"4818,41",5%,Devolvido,Mariana Lima,Pix,"9636,82",
ORD-10674,18/01/2024,janeiro,quinta-feira,RS,Loja Física,Fotografia,Tripé Fotográfico,1,"4004,76",0%,Concluído,Mariana Lima,Boleto,"4004,76",
ORD-10675,16/12/2024,dezembro,segunda-feira,SC,E-commerce,Fotografia,Webcam Logitech,5,"4341,42",15%,Concluído,Mariana Lima,Boleto,"21707,1",
ORD-10676,01/06/2024,junho,sábado,SC,E-commerce,Informática,Mouse Logitech,2,"4583,66",10%,Devolvido,Ana Silva,Cartão Crédito,"9167,32",
ORD-10677,19/06/2024,junho,quarta-feira,MG,Não Informado,Tablets,Galaxy Tab S8,4,"4389,97",0%,Devolvido,Não Informado,Pix,"17559,88",
ORD-10678,04/11/2024,novembro,segunda-feira,SP,E-commerce,Áudio,Caixa de Som JBL,5,"3702,04",15%,Cancelado,Roberto Alves,Boleto,"18510,2",
ORD-10679,24/07/2024,julho,quarta-feira,RJ,Marketplace,Celulares,iPhone 13,1,"1562,46",0%,Cancelado,Não Informado,Boleto,"1562,46",
ORD-10680,31/10/2024,outubro,quinta-feira,GO,Aplicativo,Fotografia,Câmera Canon,4,"3973,58",10%,Cancelado,Mariana Lima,Cartão Crédito,"15894,32",
ORD-10681,16/06/2024,junho,domingo,MG,Aplicativo,Fotografia,Tripé Fotográfico,2,"467,77",10%,Concluído,Não Informado,Cartão Crédito,"935,54",
ORD-10682,12/10/2024,outubro,sábado,GO,Marketplace,Informática,Notebook Dell,5,"3151,81",0%,Devolvido,Carlos Souza,Pix,"15759,05",
ORD-10683,03/11/2024,novembro,domingo,MG,Televendas,Tablets,Galaxy Tab S8,2,"490,85",10%,Concluído,Ana Silva,Boleto,"981,7",
ORD-10684,20/08/2024,agosto,terça-feira,RS,Loja Física,Acessórios,Cabo Lightning,4,"636,64",5%,Devolvido,Roberto Alves,Cartão Crédito,"2546,56",
ORD-10685,15/04/2024,abril,segunda-feira,RS,Aplicativo,Celulares,Samsung Galaxy S22,2,"4976,28",10%,Cancelado,Roberto Alves,Cartão Crédito,"9952,56",
ORD-10686,14/05/2024,maio,terça-feira,PR,Televendas,Informática,Teclado Mecânico,5,"2282,33",5%,Concluído,Ana Silva,Pix,"11411,65",
ORD-10687,14/06/2024,junho,sexta-feira,SC,Não Informado,Tablets,iPad 10,4,"3449,92",15%,Devolvido,Ana Silva,Pix,"13799,68",
ORD-10688,27/01/2024,janeiro,sábado,SP,E-commerce,Acessórios,Carregador USB-C,2,"2381,12",10%,Devolvido,Não Informado,Pix,"4762,24",
ORD-10689,21/07/2024,julho,domingo,MG,Loja Física,Tablets,Galaxy Tab S8,3,"704,58",0%,Cancelado,Não Informado,Cartão Crédito,"2113,74",
ORD-10690,08/03/2024,março,sexta-feira,MG,Loja Física,Áudio,Caixa de Som JBL,3,"3565,77",15%,Concluído,Mariana Lima,Pix,"10697,31",
ORD-10691,23/05/2024,maio,quinta-feira,BA,Televendas,Celulares,Samsung Galaxy S22,3,"4634,87",10%,Devolvido,Não Informado,Boleto,"13904,61",
ORD-10692,10/06/2024,junho,segunda-feira,PE,Não Informado,Tablets,iPad 10,4,"3830,19",5%,Concluído,Ana Silva,Cartão Crédito,"15320,76",
ORD-10693,27/04/2024,abril,sábado,GO,Aplicativo,Celulares,iPhone 13,1,"2377,73",5%,Concluído,Roberto Alves,Pix,"2377,73",
ORD-10694,29/12/2024,dezembro,domingo,MG,E-commerce,Tablets,Galaxy Tab S8,4,"2315,91",0%,Devolvido,Ana Silva,Cartão Crédito,"9263,64",
ORD-10695,27/03/2024,março,quarta-feira,SP,Televendas,Áudio,Fone JBL,5,"4121,73",5%,Cancelado,Roberto Alves,Pix,"20608,65",
ORD-10696,12/12/2024,dezembro,quinta-feira,SC,Loja Física,Celulares,Samsung Galaxy S22,3,"178,51",0%,Concluído,Mariana Lima,Cartão Crédito,"535,53",
ORD-10697,23/08/2024,agosto,sexta-feira,SP,Loja Física,Informática,Notebook Dell,1,"2425,28",10%,Concluído,Não Informado,Cartão Crédito,"2425,28",
ORD-10698,18/10/2024,outubro,sexta-feira,PR,E-commerce,Áudio,Headset HyperX,2,"4323,23",10%,Concluído,Não Informado,Pix,"8646,46",
ORD-10699,23/07/2024,julho,terça-feira,RJ,E-commerce,Tablets,iPad 10,2,"1238,4",15%,Cancelado,Carlos Souza,Cartão Crédito,"2476,8",
ORD-10700,27/11/2024,novembro,quarta-feira,SC,Não Informado,Tablets,Galaxy Tab S8,2,"646,98",15%,Devolvido,Não Informado,Cartão Crédito,"1293,96",
ORD-10701,19/02/2024,fevereiro,segunda-feira,SC,Aplicativo,Áudio,Headset HyperX,5,"1039,36",15%,Devolvido,Não Informado,Pix,"5196,8",
ORD-10702,04/08/2024,agosto,domingo,RJ,E-commerce,Tablets,iPad 10,5,"972,46",15%,Devolvido,Roberto Alves,Boleto,"4862,3",
ORD-10703,17/12/2024,dezembro,terça-feira,BA,Aplicativo,Celulares,Xiaomi Redmi Note,2,"4656,8",0%,Concluído,Ana Silva,Cartão Crédito,"9313,6",
ORD-10704,06/03/2024,março,quarta-feira,BA,Televendas,Áudio,Fone JBL,3,"4215,61",15%,Concluído,Não Informado,Pix,"12646,83",
ORD-10705,18/09/2024,setembro,quarta-feira,PR,Loja Física,Informática,Notebook Dell,4,"517,7",10%,Concluído,Não Informado,Pix,"2070,8",
ORD-10706,01/04/2024,abril,segunda-feira,BA,Loja Física,Informática,Monitor Samsung,4,"274,03",15%,Concluído,Roberto Alves,Pix,"1096,12",
ORD-10707,05/04/2024,abril,sexta-feira,RJ,Aplicativo,Áudio,Caixa de Som JBL,2,"437,19",10%,Concluído,Ana Silva,Cartão Crédito,"874,38",
ORD-10708,28/03/2024,março,quinta-feira,GO,Loja Física,Informática,Notebook Dell,4,"2327,81",15%,Devolvido,Roberto Alves,Boleto,"9311,24",
ORD-10709,10/03/2024,março,domingo,RS,E-commerce,Informática,Mouse Logitech,2,"603,97",0%,Cancelado,Roberto Alves,Boleto,"1207,94",
ORD-10710,03/05/2024,maio,sexta-feira,RJ,Loja Física,Celulares,Xiaomi Redmi Note,1,"4298,04",5%,Concluído,Carlos Souza,Cartão Crédito,"4298,04",
ORD-10711,29/02/2024,fevereiro,quinta-feira,GO,Aplicativo,Tablets,iPad 10,2,"3706,97",15%,Concluído,Roberto Alves,Pix,"7413,94",
ORD-10712,30/05/2024,maio,quinta-feira,RJ,Não Informado,Celulares,iPhone 13,4,"302,06",0%,Concluído,Roberto Alves,Cartão Crédito,"1208,24",
ORD-10713,01/11/2024,novembro,sexta-feira,GO,Aplicativo,Fotografia,Tripé Fotográfico,5,"4995,18",0%,Concluído,Não Informado,Pix,"24975,9",
ORD-10714,13/12/2024,dezembro,sexta-feira,SC,Televendas,Fotografia,Tripé Fotográfico,2,"3585,74",0%,Devolvido,Não Informado,Pix,"7171,48",
ORD-10715,01/08/2024,agosto,quinta-feira,GO,Não Informado,Áudio,Headset HyperX,1,"2499,2",10%,Concluído,Ana Silva,Cartão Crédito,"2499,2",
ORD-10716,08/04/2024,abril,segunda-feira,PR,Televendas,Áudio,Headset HyperX,3,"2218,65",5%,Concluído,Carlos Souza,Boleto,"6655,95",
ORD-10717,18/07/2024,julho,quinta-feira,GO,Marketplace,Fotografia,Tripé Fotográfico,1,"3279,88",10%,Cancelado,Mariana Lima,Boleto,"3279,88",
ORD-10718,07/12/2024,dezembro,sábado,GO,E-commerce,Fotografia,Câmera Canon,2,"907,79",5%,Concluído,Roberto Alves,Boleto,"1815,58",
ORD-10719,12/10/2024,outubro,sábado,PR,Não Informado,Celulares,iPhone 13,1,"1825,99",10%,Cancelado,Carlos Souza,Pix,"1825,99",
ORD-10720,21/06/2024,junho,sexta-feira,PE,Marketplace,Informática,Notebook Dell,1,"3106,94",0%,Concluído,Mariana Lima,Boleto,"3106,94",
ORD-10721,12/10/2024,outubro,sábado,SP,Aplicativo,Áudio,Fone JBL,2,"4274,37",0%,Concluído,Ana Silva,Pix,"8548,74",
ORD-10722,22/02/2024,fevereiro,quinta-feira,RJ,Marketplace,Acessórios,Suporte Celular,1,"2561,16",5%,Devolvido,Carlos Souza,Boleto,"2561,16",
ORD-10723,14/08/2024,agosto,quarta-feira,MG,Não Informado,Áudio,Headset HyperX,4,"3676,13",0%,Devolvido,Mariana Lima,Cartão Crédito,"14704,52",
ORD-10724,12/08/2024,agosto,segunda-feira,PR,Loja Física,Informática,Mouse Logitech,1,"1264,31",15%,Cancelado,Ana Silva,Boleto,"1264,31",
ORD-10725,31/07/2024,julho,quarta-feira,PE,Aplicativo,Áudio,Headset HyperX,1,"3341,73",5%,Cancelado,Carlos Souza,Cartão Crédito,"3341,73",
ORD-10726,22/08/2024,agosto,quinta-feira,GO,Marketplace,Tablets,Galaxy Tab S8,1,"1840,78",0%,Concluído,Não Informado,Pix,"1840,78",
ORD-10727,10/06/2024,junho,segunda-feira,SP,Não Informado,Informática,Teclado Mecânico,2,"2198,66",15%,Cancelado,Não Informado,Pix,"4397,32",
ORD-10728,04/12/2024,dezembro,quarta-feira,PR,Loja Física,Fotografia,Tripé Fotográfico,3,"2125,56",10%,Concluído,Mariana Lima,Pix,"6376,68",
ORD-10729,24/12/2024,dezembro,terça-feira,PR,Não Informado,Acessórios,Carregador USB-C,4,"3237,2",15%,Concluído,Carlos Souza,Boleto,"12948,8",
ORD-10730,02/10/2024,outubro,quarta-feira,PE,Televendas,Informática,Notebook Dell,4,"3639,24",5%,Devolvido,Carlos Souza,Pix,"14556,96",
ORD-10731,08/06/2024,junho,sábado,SP,E-commerce,Acessórios,Suporte Celular,3,"3797,38",5%,Devolvido,Carlos Souza,Boleto,"11392,14",
ORD-10732,15/09/2024,setembro,domingo,BA,Não Informado,Fotografia,Webcam Logitech,1,"346,73",10%,Devolvido,Ana Silva,Pix,"346,73",
ORD-10733,17/08/2024,agosto,sábado,PR,Marketplace,Fotografia,Câmera Canon,5,"3697,45",15%,Cancelado,Mariana Lima,Boleto,"18487,25",
ORD-10734,20/10/2024,outubro,domingo,RJ,Loja Física,Áudio,Headset HyperX,2,"3586,04",5%,Cancelado,Mariana Lima,Cartão Crédito,"7172,08",
ORD-10735,30/12/2024,dezembro,segunda-feira,SC,Marketplace,Informática,Mouse Logitech,4,"455,64",0%,Concluído,Carlos Souza,Cartão Crédito,"1822,56",
ORD-10736,12/12/2024,dezembro,quinta-feira,BA,Televendas,Informática,Teclado Mecânico,4,"2961,79",15%,Concluído,Roberto Alves,Cartão Crédito,"11847,16",
ORD-10737,01/08/2024,agosto,quinta-feira,GO,Marketplace,Fotografia,Webcam Logitech,2,"2553,64",15%,Concluído,Carlos Souza,Cartão Crédito,"5107,28",
ORD-10738,21/03/2024,março,quinta-feira,SC,E-commerce,Tablets,iPad 10,3,"4612,4",0%,Concluído,Mariana Lima,Pix,"13837,2",
ORD-10739,24/09/2024,setembro,terça-feira,BA,Loja Física,Áudio,Fone JBL,1,"1888,76",10%,Concluído,Ana Silva,Cartão Crédito,"1888,76",
ORD-10740,03/08/2024,agosto,sábado,MG,Não Informado,Celulares,Xiaomi Redmi Note,3,"4450,83",5%,Concluído,Ana Silva,Pix,"13352,49",
ORD-10741,04/02/2024,fevereiro,domingo,GO,Loja Física,Acessórios,Cabo Lightning,4,"2431,82",10%,Concluído,Roberto Alves,Boleto,"9727,28",
ORD-10742,11/03/2024,março,segunda-feira,GO,Marketplace,Acessórios,Carregador USB-C,1,"2331,63",15%,Devolvido,Ana Silva,Pix,"2331,63",
ORD-10743,28/07/2024,julho,domingo,PE,E-commerce,Fotografia,Tripé Fotográfico,2,"4506,21",10%,Concluído,Mariana Lima,Boleto,"9012,42",
ORD-10744,28/12/2024,dezembro,sábado,PE,Não Informado,Informática,Mouse Logitech,5,"3169,04",10%,Concluído,Não Informado,Pix,"15845,2",
ORD-10745,04/10/2024,outubro,sexta-feira,GO,Televendas,Celulares,Xiaomi Redmi Note,1,"4788,6",5%,Concluído,Ana Silva,Boleto,"4788,6",
ORD-10746,10/01/2024,janeiro,quarta-feira,RJ,Televendas,Acessórios,Carregador USB-C,2,"1264,17",15%,Devolvido,Roberto Alves,Pix,"2528,34",
ORD-10747,12/01/2024,janeiro,sexta-feira,PE,Loja Física,Informática,Monitor Samsung,4,"943,51",0%,Concluído,Mariana Lima,Pix,"3774,04",
ORD-10748,04/10/2024,outubro,sexta-feira,RJ,Marketplace,Informática,Notebook Dell,3,"762,97",10%,Devolvido,Roberto Alves,Boleto,"2288,91",
ORD-10749,10/11/2024,novembro,domingo,BA,Aplicativo,Celulares,iPhone 13,2,"184,5",0%,Concluído,Mariana Lima,Cartão Crédito,369,
ORD-10750,12/05/2024,maio,domingo,RS,Aplicativo,Tablets,Galaxy Tab S8,1,"306,8",5%,Concluído,Ana Silva,Boleto,"306,8",
ORD-10751,25/08/2024,agosto,domingo,SC,Não Informado,Informática,Teclado Mecânico,4,"374,02",0%,Cancelado,Ana Silva,Boleto,"1496,08",
ORD-10752,11/12/2024,dezembro,quarta-feira,BA,Televendas,Acessórios,Suporte Celular,2,"3826,74",5%,Concluído,Roberto Alves,Pix,"7653,48",
ORD-10753,14/04/2024,abril,domingo,RS,Televendas,Fotografia,Tripé Fotográfico,3,"2725,18",5%,Concluído,Não Informado,Cartão Crédito,"8175,54",
ORD-10754,25/08/2024,agosto,domingo,SP,E-commerce,Informática,Notebook Dell,3,"3282,64",5%,Concluído,Mariana Lima,Pix,"9847,92",
ORD-10755,13/07/2024,julho,sábado,SP,Marketplace,Áudio,Headset HyperX,1,"1103,13",10%,Concluído,Mariana Lima,Pix,"1103,13",
ORD-10756,12/03/2024,março,terça-feira,RS,Televendas,Tablets,iPad 10,5,"4994,17",15%,Devolvido,Mariana Lima,Boleto,"24970,85",
ORD-10757,19/08/2024,agosto,segunda-feira,PR,Marketplace,Áudio,Headset HyperX,2,"3328,27",10%,Concluído,Não Informado,Boleto,"6656,54",
ORD-10758,26/11/2024,novembro,terça-feira,MG,Aplicativo,Informática,Mouse Logitech,5,"2408,82",0%,Concluído,Roberto Alves,Pix,"12044,1",
ORD-10759,02/10/2024,outubro,quarta-feira,PR,Aplicativo,Informática,Notebook Dell,1,"2253,63",0%,Devolvido,Roberto Alves,Cartão Crédito,"2253,63",
ORD-10760,04/03/2024,março,segunda-feira,SP,Marketplace,Fotografia,Câmera Canon,3,"4684,43",15%,Concluído,Mariana Lima,Boleto,"14053,29",
ORD-10761,08/04/2024,abril,segunda-feira,RS,Aplicativo,Fotografia,Webcam Logitech,5,"3144,92",5%,Devolvido,Ana Silva,Boleto,"15724,6",
ORD-10762,04/01/2024,janeiro,quinta-feira,PE,Aplicativo,Tablets,iPad 10,1,"2010,63",10%,Cancelado,Não Informado,Cartão Crédito,"2010,63",
ORD-10763,16/10/2024,outubro,quarta-feira,RJ,Televendas,Fotografia,Tripé Fotográfico,1,"3034,71",5%,Cancelado,Ana Silva,Cartão Crédito,"3034,71",
ORD-10764,26/04/2024,abril,sexta-feira,SP,Não Informado,Áudio,Headset HyperX,1,"3922,15",5%,Devolvido,Não Informado,Cartão Crédito,"3922,15",
ORD-10765,24/11/2024,novembro,domingo,SC,Aplicativo,Informática,Monitor Samsung,1,"306,72",10%,Devolvido,Ana Silva,Boleto,"306,72",
ORD-10766,10/09/2024,setembro,terça-feira,SP,Loja Física,Acessórios,Cabo Lightning,5,"3807,16",5%,Concluído,Não Informado,Cartão Crédito,"19035,8",
ORD-10767,19/07/2024,julho,sexta-feira,RS,Não Informado,Áudio,Fone JBL,3,"454,95",0%,Concluído,Ana Silva,Cartão Crédito,"1364,85",
ORD-10768,17/06/2024,junho,segunda-feira,SP,Aplicativo,Celulares,iPhone 13,1,"3148,67",0%,Concluído,Ana Silva,Pix,"3148,67",
ORD-10769,08/05/2024,maio,quarta-feira,SP,Loja Física,Fotografia,Webcam Logitech,1,"2394,2",10%,Cancelado,Ana Silva,Pix,"2394,2",
ORD-10770,18/02/2024,fevereiro,domingo,SP,E-commerce,Acessórios,Cabo Lightning,4,"2915,73",0%,Concluído,Mariana Lima,Boleto,"11662,92",
ORD-10771,01/02/2024,fevereiro,quinta-feira,RJ,E-commerce,Informática,Mouse Logitech,1,"1542,28",15%,Concluído,Não Informado,Pix,"1542,28",
ORD-10772,24/07/2024,julho,quarta-feira,SP,Aplicativo,Áudio,Caixa de Som JBL,5,"3772,22",5%,Concluído,Roberto Alves,Cartão Crédito,"18861,1",
ORD-10773,21/02/2024,fevereiro,quarta-feira,GO,Televendas,Acessórios,Suporte Celular,1,"4691,05",0%,Devolvido,Não Informado,Cartão Crédito,"4691,05",
ORD-10774,07/01/2024,janeiro,domingo,MG,Não Informado,Informática,Notebook Dell,1,"384,35",5%,Devolvido,Mariana Lima,Cartão Crédito,"384,35",
ORD-10775,05/04/2024,abril,sexta-feira,MG,Loja Física,Tablets,Galaxy Tab S8,2,"3995,28",0%,Concluído,Não Informado,Boleto,"7990,56",
ORD-10776,25/10/2024,outubro,sexta-feira,PR,Loja Física,Áudio,Caixa de Som JBL,2,"779,67",10%,Devolvido,Ana Silva,Pix,"1559,34",
ORD-10777,13/12/2024,dezembro,sexta-feira,SC,Loja Física,Acessórios,Suporte Celular,1,"1225,07",0%,Cancelado,Carlos Souza,Boleto,"1225,07",
ORD-10778,23/06/2024,junho,domingo,PR,Televendas,Celulares,iPhone 13,1,"2404,84",15%,Devolvido,Não Informado,Boleto,"2404,84",
ORD-10779,24/03/2024,março,domingo,GO,Marketplace,Tablets,Galaxy Tab S8,4,"4386,72",0%,Concluído,Carlos Souza,Boleto,"17546,88",
ORD-10780,15/11/2024,novembro,sexta-feira,SC,Marketplace,Celulares,Samsung Galaxy S22,2,"2429,69",10%,Concluído,Carlos Souza,Pix,"4859,38",
ORD-10781,07/02/2024,fevereiro,quarta-feira,BA,Aplicativo,Áudio,Fone JBL,1,"2795,72",5%,Cancelado,Não Informado,Boleto,"2795,72",
ORD-10782,11/04/2024,abril,quinta-feira,MG,Loja Física,Informática,Notebook Dell,3,"912,03",10%,Cancelado,Carlos Souza,Cartão Crédito,"2736,09",
ORD-10783,14/05/2024,maio,terça-feira,SC,Não Informado,Informática,Mouse Logitech,1,"4165,66",5%,Concluído,Mariana Lima,Cartão Crédito,"4165,66",
ORD-10784,02/05/2024,maio,quinta-feira,RJ,E-commerce,Áudio,Caixa de Som JBL,3,"3321,5",15%,Cancelado,Carlos Souza,Cartão Crédito,"9964,5",
ORD-10785,12/07/2024,julho,sexta-feira,RS,E-commerce,Celulares,Xiaomi Redmi Note,3,"1623,86",15%,Cancelado,Não Informado,Boleto,"4871,58",
ORD-10786,06/05/2024,maio,segunda-feira,PE,Televendas,Celulares,Samsung Galaxy S22,1,"3988,28",5%,Concluído,Carlos Souza,Boleto,"3988,28",
ORD-10787,05/12/2024,dezembro,quinta-feira,PE,Loja Física,Informática,Monitor Samsung,1,"878,8",15%,Concluído,Não Informado,Cartão Crédito,"878,8",
ORD-10788,30/12/2024,dezembro,segunda-feira,GO,Loja Física,Celulares,Samsung Galaxy S22,5,"3487,82",15%,Concluído,Não Informado,Boleto,"17439,1",
ORD-10789,22/04/2024,abril,segunda-feira,RS,Loja Física,Informática,Mouse Logitech,4,"4322,68",15%,Concluído,Roberto Alves,Pix,"17290,72",
ORD-10790,10/05/2024,maio,sexta-feira,BA,Aplicativo,Celulares,Samsung Galaxy S22,1,"714,94",0%,Devolvido,Carlos Souza,Pix,"714,94",
ORD-10791,19/09/2024,setembro,quinta-feira,SC,Aplicativo,Informática,Monitor Samsung,3,"2159,21",15%,Devolvido,Roberto Alves,Boleto,"6477,63",
ORD-10792,13/01/2024,janeiro,sábado,PR,E-commerce,Áudio,Caixa de Som JBL,4,"1207,26",0%,Devolvido,Não Informado,Pix,"4829,04",
ORD-10793,10/02/2024,fevereiro,sábado,PR,E-commerce,Acessórios,Suporte Celular,2,"537,13",0%,Cancelado,Mariana Lima,Cartão Crédito,"1074,26",
ORD-10794,08/05/2024,maio,quarta-feira,RS,Não Informado,Fotografia,Webcam Logitech,1,"4087,05",10%,Cancelado,Não Informado,Boleto,"4087,05",
ORD-10795,24/05/2024,maio,sexta-feira,GO,Não Informado,Informática,Teclado Mecânico,4,"4731,78",0%,Cancelado,Roberto Alves,Cartão Crédito,"18927,12",
ORD-10796,17/04/2024,abril,quarta-feira,GO,Loja Física,Celulares,Xiaomi Redmi Note,2,"2603,34",15%,Concluído,Mariana Lima,Cartão Crédito,"5206,68",
ORD-10797,17/04/2024,abril,quarta-feira,PR,Marketplace,Tablets,Galaxy Tab S8,4,"4272,07",0%,Cancelado,Mariana Lima,Boleto,"17088,28",
ORD-10798,03/12/2024,dezembro,terça-feira,SC,Não Informado,Informática,Monitor Samsung,3,"1166,18",15%,Devolvido,Mariana Lima,Pix,"3498,54",
ORD-10799,12/03/2024,março,terça-feira,SC,Marketplace,Informática,Notebook Dell,3,"2862,54",15%,Concluído,Ana Silva,Pix,"8587,62",
ORD-10800,31/08/2024,agosto,sábado,BA,E-commerce,Tablets,iPad 10,3,"2869,1",15%,Cancelado,Ana Silva,Boleto,"8607,3",
ORD-10801,17/01/2024,janeiro,quarta-feira,RS,E-commerce,Acessórios,Carregador USB-C,5,"2468,64",5%,Concluído,Mariana Lima,Cartão Crédito,"12343,2",
ORD-10802,03/12/2024,dezembro,terça-feira,PE,E-commerce,Celulares,Samsung Galaxy S22,1,"2300,59",10%,Cancelado,Mariana Lima,Cartão Crédito,"2300,59",
ORD-10803,26/02/2024,fevereiro,segunda-feira,SC,Marketplace,Tablets,iPad 10,5,"2121,15",0%,Cancelado,Carlos Souza,Boleto,"10605,75",
ORD-10804,22/03/2024,março,sexta-feira,PE,Não Informado,Tablets,Galaxy Tab S8,5,"4698,81",5%,Concluído,Mariana Lima,Cartão Crédito,"23494,05",
ORD-10805,16/08/2024,agosto,sexta-feira,PE,Loja Física,Informática,Mouse Logitech,4,3044,5%,Concluído,Roberto Alves,Cartão Crédito,12176,
ORD-10806,16/02/2024,fevereiro,sexta-feira,PR,Não Informado,Acessórios,Carregador USB-C,1,"4410,92",15%,Devolvido,Roberto Alves,Pix,"4410,92",
ORD-10807,07/05/2024,maio,terça-feira,SC,Não Informado,Celulares,Samsung Galaxy S22,5,"3679,56",15%,Cancelado,Não Informado,Pix,"18397,8",
ORD-10808,02/05/2024,maio,quinta-feira,RJ,Não Informado,Tablets,iPad 10,3,"4418,65",10%,Cancelado,Roberto Alves,Cartão Crédito,"13255,95",
ORD-10809,07/07/2024,julho,domingo,SC,Aplicativo,Acessórios,Carregador USB-C,1,"2546,75",10%,Cancelado,Mariana Lima,Cartão Crédito,"2546,75",
ORD-10810,24/08/2024,agosto,sábado,SC,Loja Física,Acessórios,Carregador USB-C,1,"3212,39",15%,Concluído,Carlos Souza,Cartão Crédito,"3212,39",
ORD-10811,08/05/2024,maio,quarta-feira,GO,Aplicativo,Informática,Notebook Dell,1,"4589,83",10%,Concluído,Ana Silva,Pix,"4589,83",
ORD-10812,04/05/2024,maio,sábado,MG,Marketplace,Acessórios,Suporte Celular,4,"744,27",10%,Concluído,Não Informado,Pix,"2977,08",
ORD-10813,04/03/2024,março,segunda-feira,SP,Não Informado,Celulares,Samsung Galaxy S22,1,"1984,71",0%,Devolvido,Carlos Souza,Cartão Crédito,"1984,71",
ORD-10814,20/04/2024,abril,sábado,GO,Não Informado,Áudio,Fone JBL,1,"4468,8",5%,Concluído,Não Informado,Boleto,"4468,8",
ORD-10815,03/12/2024,dezembro,terça-feira,SP,Televendas,Fotografia,Tripé Fotográfico,4,"3467,22",15%,Concluído,Ana Silva,Cartão Crédito,"13868,88",
ORD-10816,10/07/2024,julho,quarta-feira,SP,E-commerce,Celulares,iPhone 13,2,"502,36",15%,Devolvido,Carlos Souza,Boleto,"1004,72",
ORD-10817,22/04/2024,abril,segunda-feira,SP,Aplicativo,Fotografia,Câmera Canon,1,"881,02",5%,Concluído,Mariana Lima,Boleto,"881,02",
ORD-10818,07/04/2024,abril,domingo,SC,E-commerce,Acessórios,Suporte Celular,2,"4674,92",15%,Cancelado,Carlos Souza,Pix,"9349,84",
ORD-10819,29/03/2024,março,sexta-feira,SC,Marketplace,Áudio,Caixa de Som JBL,4,"3287,26",0%,Concluído,Carlos Souza,Pix,"13149,04",
ORD-10820,28/11/2024,novembro,quinta-feira,SC,Loja Física,Fotografia,Webcam Logitech,3,"267,5",5%,Concluído,Ana Silva,Boleto,"802,5",
ORD-10821,28/03/2024,março,quinta-feira,MG,Loja Física,Acessórios,Suporte Celular,1,"3019,34",15%,Cancelado,Mariana Lima,Boleto,"3019,34",
ORD-10822,20/06/2024,junho,quinta-feira,SC,Televendas,Tablets,iPad 10,5,"4564,91",15%,Cancelado,Não Informado,Pix,"22824,55",
ORD-10823,29/04/2024,abril,segunda-feira,BA,Marketplace,Fotografia,Câmera Canon,5,"3806,76",0%,Concluído,Carlos Souza,Pix,"19033,8",
ORD-10824,11/03/2024,março,segunda-feira,SC,Marketplace,Informática,Notebook Dell,4,"1518,24",5%,Concluído,Carlos Souza,Boleto,"6072,96",
ORD-10825,17/06/2024,junho,segunda-feira,PE,Aplicativo,Acessórios,Cabo Lightning,3,"1621,82",0%,Devolvido,Ana Silva,Cartão Crédito,"4865,46",
ORD-10826,24/06/2024,junho,segunda-feira,RS,Televendas,Fotografia,Webcam Logitech,2,"2719,59",5%,Concluído,Não Informado,Boleto,"5439,18",
ORD-10827,18/11/2024,novembro,segunda-feira,RS,E-commerce,Celulares,Samsung Galaxy S22,1,"4355,84",0%,Cancelado,Carlos Souza,Cartão Crédito,"4355,84",
